package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-11-14 04:28:03,pending,NA
citrus,1.0.1,2021-11-14 04:28:03,newbies,NA
cleanr,1.3.4,2021-11-14 04:28:03,pretest,NA
cusumcharter,0.1.0,2021-11-14 04:28:03,newbies,NA
dineR,1.0.1,2021-11-14 04:28:03,pending,NA
EpiSignalDetection,0.1.2,2021-11-14 04:28:03,pending,NA
Eunomia,1.0.2,2021-11-14 04:28:03,pending,NA
FairMclus,2.1.0,2021-11-14 04:28:03,newbies,NA
FAO56,0.1.0,2021-11-14 04:28:03,newbies,NA
fastCorrDiff,0.5,2021-11-14 04:28:03,newbies,NA
fritools,2.4.0,2021-11-14 04:28:03,waiting,NA
glinvci,1.1.13,2021-11-14 04:28:03,pending,NA
GPSeqClus,1.2.0,2021-11-14 04:28:03,newbies,NA
kgrams,0.1.2,2021-11-14 04:28:03,inspect,NA
LBC,1.0,2021-11-14 04:28:03,newbies,NA
libproj,8.1.0-2,2021-11-14 04:28:03,pending,NA
magi,1.1.1,2021-11-14 04:28:03,pending,NA
manymodelr,0.3.7,2021-11-14 04:28:03,pending,NA
MapeBay,0.1.0,2021-11-14 04:28:03,newbies,NA
MaximinInfer,1.0.1,2021-11-14 04:28:03,inspect,NA
metagam,0.3.1,2021-11-14 04:28:03,inspect,NA
MKMeans,1.0,2021-11-14 04:28:03,newbies,NA
mlr3pipelines,0.3.7,2021-11-14 04:28:03,waiting,NA
MorphoTools2,0.9.0,2021-11-14 04:28:03,newbies,NA
mt,2.0-1.18,2021-11-14 04:28:03,newbies,NA
MultipleRegression,0.1.0,2021-11-14 04:28:03,newbies,NA
pathfindR,1.6.3,2021-11-14 04:28:03,pending,NA
pTITAN2,1.0.0,2021-11-14 04:28:03,newbies,NA
pushoverr,1.1.0,2021-11-14 04:28:03,inspect,NA
rio,0.5.29,2021-11-14 04:28:03,pending,NA
RMVL,0.0.3.3,2021-11-14 04:28:03,pending,NA
rpymat,0.1.1,2021-11-14 04:28:03,newbies,NA
rslurm,0.6.1,2021-11-14 04:28:03,inspect,NA
rstac,0.9.1-6,2021-11-14 04:28:03,waiting,NA
Rsurrogate,3.1,2021-11-14 04:28:03,waiting,NA
sf,1.0-4,2021-11-14 04:28:03,pretest,NA
sp,1.4-6,2021-11-14 04:28:03,pretest,NA
SWTools,0.2.1.0,2021-11-14 04:28:03,human,UL
SymTS,1.0-1,2021-11-14 04:28:03,newbies,NA
taxadb,0.1.4,2021-11-14 04:28:03,pending,NA
tayloRswift,0.1.0,2021-11-14 04:28:03,newbies,NA
torch,0.6.1,2021-11-14 04:28:03,pending,NA
tsentiment,1.0.2,2021-11-14 04:28:03,pending,NA
WA,1.0,2021-11-14 04:28:03,pretest,NA
ypssc,1.0.0,2021-11-14 04:28:03,newbies,NA
zoid,1.0.0,2021-11-14 04:28:03,newbies,NA
