package,version,snapshot_time,folder,subfolder
ACEsearch,1.0.0,2020-09-25 18:12:58,newbies,NA
acled.api,1.0.4,2020-09-25 18:12:58,inspect,NA
altmeta,3.2,2020-09-25 18:12:58,inspect,NA
anomaly,4.0.0,2020-09-25 18:12:58,inspect,NA
atakrig,0.9.7,2020-09-25 18:12:58,pending,NA
autoharp,0.0.2,2020-09-25 18:12:58,newbies,NA
BayesSPsurv,0.1.0,2020-09-25 18:12:58,newbies,NA
BeastJar,1.10.5,2020-09-25 18:12:58,newbies,NA
bibliometrix,3.0.3,2020-09-25 18:12:58,inspect,NA
bomrang,0.7.1,2020-09-25 18:12:58,inspect,NA
Claddis,0.6.3,2020-09-25 18:12:58,pretest,NA
ConcordanceTest,0.1.0,2020-09-25 18:12:58,newbies,NA
correlation,0.4.0,2020-09-25 18:12:58,waiting,NA
covid19.analytics,2.0,2020-09-25 18:12:58,inspect,NA
coxphf,1.13.1,2020-09-25 18:12:58,waiting,NA
cpp11,0.2.2,2020-09-25 18:12:58,waiting,NA
dCUR,1.0.0,2020-09-25 18:12:58,newbies,NA
DImodels,1.0,2020-09-25 18:12:58,newbies,NA
discoverableresearch,0.0.0.9000,2020-09-25 18:12:58,newbies,NA
dispRity,1.5.0,2020-09-25 18:12:58,pretest,NA
duckdb,0.2.1-2,2020-09-25 18:12:58,waiting,NA
ecochange,1.2,2020-09-25 18:12:58,inspect,NA
EDNE.EQ,1.0,2020-09-25 18:12:58,newbies,NA
fanovaGraph,1.5,2020-09-25 18:12:58,pretest,NA
flexiblas,3.0.0,2020-09-25 18:12:58,newbies,NA
FoReco,0.1.0,2020-09-25 18:12:58,newbies,NA
frailtypack,3.3.1,2020-09-25 18:12:58,inspect,NA
frailtypack,3.3.2,2020-09-25 18:12:58,newbies,NA
graph4lg,1.0.1,2020-09-25 18:12:58,inspect,NA
highfrequency,0.7.0.1,2020-09-25 18:12:58,inspect,NA
lazygreedy,1.0,2020-09-25 18:12:58,newbies,NA
LearnClust,1.0,2020-09-25 18:12:58,newbies,NA
lightgbm,3.0.0.1,2020-09-25 18:12:58,pending,NA
lmkCHK,1.0.0,2020-09-25 18:12:58,newbies,NA
MAPITR,1.1.2,2020-09-25 18:12:58,pending,NA
marmap,1.0.5,2020-09-25 18:12:58,inspect,NA
mcvis,1.0.6,2020-09-25 18:12:58,inspect,NA
medrxivr,0.0.3,2020-09-25 18:12:58,newbies,NA
mets,1.2.8.1,2020-09-25 18:12:58,newbies,NA
microclustr,0.1.0,2020-09-25 18:12:58,newbies,NA
mixIndependR,0.2.3,2020-09-25 18:12:58,waiting,NA
mlegp,3.1.8,2020-09-25 18:12:58,recheck,NA
mlr3hyperband,0.1.0,2020-09-25 18:12:58,waiting,NA
numform,0.6.2,2020-09-25 18:12:58,inspect,NA
phylosamp,0.1.3,2020-09-25 18:12:58,newbies,NA
pmlbr,0.2.0,2020-09-25 18:12:58,newbies,NA
Qapprox,0.1.0,2020-09-25 18:12:58,inspect,NA
quantreg,5.69,2020-09-25 18:12:58,waiting,NA
quantreg,5.70,2020-09-25 18:12:58,waiting,NA
RAthena,1.10.1,2020-09-25 18:12:58,inspect,NA
ripserr,0.1.1,2020-09-25 18:12:58,pending,NA
rMIDAS,0.1.0,2020-09-25 18:12:58,newbies,NA
robservable,0.2.0,2020-09-25 18:12:58,newbies,NA
RSC,1.3,2020-09-25 18:12:58,newbies,NA
RxODE,0.9.2-1,2020-09-25 18:12:58,inspect,NA
sccore,0.1.0,2020-09-25 18:12:58,newbies,NA
sigminer,1.0.19,2020-09-25 18:12:58,inspect,NA
simfinapi,0.1.0,2020-09-25 18:12:58,newbies,NA
spDates,1.0,2020-09-25 18:12:58,newbies,NA
statgenGxE,1.0.1,2020-09-25 18:12:58,newbies,NA
survival,3.2-6,2020-09-25 18:12:58,waiting,NA
tidycensus,0.10.1,2020-09-25 18:12:58,waiting,NA
TraitStats,1.0.0,2020-09-25 18:12:58,newbies,NA
triangulr,1.0.0,2020-09-25 18:12:58,newbies,NA
vein,0.9.0,2020-09-25 18:12:58,pending,NA
vfinputs,0.1.0,2020-09-25 18:12:58,newbies,NA
vlad,0.2.1,2020-09-25 18:12:58,human,UL
