package,version,snapshot_time,folder,subfolder
cartogramR,1.0-3,2021-10-07 22:25:40,pending,NA
CholWishart,1.1.2,2021-10-07 22:25:40,inspect,NA
coin,1.4-2,2021-10-07 22:25:40,inspect,NA
ConfusionTableR,1.0.2,2021-10-07 22:25:40,pretest,NA
cotram,0.3-1,2021-10-07 22:25:40,pending,NA
csodata,1.2.1,2021-10-07 22:25:40,pending,NA
dbarts,0.9-20,2021-10-07 22:25:40,waiting,NA
DMCfun,2.0.1,2021-10-07 22:25:40,pending,NA
duckdb,0.3.0,2021-10-07 22:25:40,waiting,NA
dynutils,1.0.9,2021-10-07 22:25:40,pending,NA
emayili,0.6.1,2021-10-07 22:25:40,inspect,NA
EpiSignalDetection,0.1.2,2021-10-07 22:25:40,pending,NA
exactRankTests,0.8-33,2021-10-07 22:25:40,pending,NA
FADPclust,0.1.0,2021-10-07 22:25:40,newbies,NA
fields,13.1,2021-10-07 22:25:40,inspect,NA
fwildclusterboot,0.4,2021-10-07 22:25:40,pending,NA
GNRS,0.3.3,2021-10-07 22:25:40,inspect,NA
iCellR,1.6.5,2021-10-07 22:25:40,inspect,NA
ifultools,2.0-23,2021-10-07 22:25:40,pending,NA
IMIFA,2.1.7,2021-10-07 22:25:40,inspect,NA
kdtools,0.6.0,2021-10-07 22:25:40,pending,NA
landmap,0.0.13,2021-10-07 22:25:40,newbies,NA
lasso2,1.2-22,2021-10-07 22:25:40,waiting,NA
madrat,2.3.2,2021-10-07 22:25:40,inspect,NA
madrat,2.3.2,2021-10-07 22:25:40,pending,NA
melt,1.0.1,2021-10-07 22:25:40,pending,NA
mvtnorm,1.1-3,2021-10-07 22:25:40,pending,NA
netmeta,1.6-0,2021-10-07 22:25:40,waiting,NA
nser,1.3.3,2021-10-07 22:25:40,inspect,NA
owidR,1.0.0,2021-10-07 22:25:40,newbies,NA
PAMmisc,1.7.0,2021-10-07 22:25:40,newbies,NA
presenter,0.1.0,2021-10-07 22:25:40,newbies,NA
qra,0.2.3,2021-10-07 22:25:40,pending,NA
qtl2,0.26,2021-10-07 22:25:40,pending,NA
RMVL,0.0.3.3,2021-10-07 22:25:40,pending,NA
SC.MEB,1.1,2021-10-07 22:25:40,pending,NA
scMappR,1.0.4,2021-10-07 22:25:40,pending,NA
semptools,0.2.9.3,2021-10-07 22:25:40,pending,NA
Seurat,4.0.5,2021-10-07 22:25:40,waiting,NA
switchboard,0.1,2021-10-07 22:25:40,newbies,NA
SWTools,0.2.1.0,2021-10-07 22:25:40,human,UL
tiledb,0.9.7,2021-10-07 22:25:40,pretest,NA
trustOptim,0.8.7.3,2021-10-07 22:25:40,inspect,NA
vein,0.9.4,2021-10-07 22:25:40,waiting,NA
