package,version,snapshot_time,folder,subfolder
AnimalAPD,1.0.0,2021-03-07 19:15:45,newbies,NA
aopdata,0.1.0,2021-03-07 19:15:45,newbies,NA
apisensr,0.1.0,2021-03-07 19:15:45,newbies,NA
archiveRetriever,0.0.1,2021-03-07 19:15:45,newbies,NA
areabiplot,1.0.0,2021-03-07 19:15:45,newbies,NA
ATAforecasting,0.0.52,2021-03-07 19:15:45,newbies,NA
bgumbel,0.0.2.2,2021-03-07 19:15:45,waiting,NA
BifactorIndicesCalculator,0.2.2,2021-03-07 19:15:45,waiting,NA
bpcs,1.1.0,2021-03-07 19:15:45,waiting,NA
careless,1.2.0,2021-03-07 19:15:45,inspect,NA
crosstable,0.2.1,2021-03-07 19:15:45,newbies,NA
CVarE,1.0,2021-03-07 19:15:45,newbies,NA
DOVE,1.5,2021-03-07 19:15:45,newbies,NA
DriveML,0.1.2,2021-03-07 19:15:45,inspect,NA
epidemia,1.0.0,2021-03-07 19:15:45,newbies,NA
exams2sakai,0.1,2021-03-07 19:15:45,newbies,NA
gastempt,0.5.4,2021-03-07 19:15:45,newbies,NA
GeodesiCL,1.0.0,2021-03-07 19:15:45,waiting,NA
GeoFIS,1.0,2021-03-07 19:15:45,newbies,NA
ghee,0.1.0,2021-03-07 19:15:45,newbies,NA
gigg,0.2.1,2021-03-07 19:15:45,newbies,NA
glmmSeq,0.0.1,2021-03-07 19:15:45,newbies,NA
ibawds,0.1.2,2021-03-07 19:15:45,newbies,NA
kit,0.0.7,2021-03-07 19:15:45,pending,NA
loose.rock,1.1.1,2021-03-07 19:15:45,waiting,NA
LST,1.1.0,2021-03-07 19:15:45,waiting,NA
MDOLS,1.0,2021-03-07 19:15:45,newbies,NA
miclust,1.2.6,2021-03-07 19:15:45,newbies,NA
mixpoissonreg,1.0.0,2021-03-07 19:15:45,newbies,NA
mlr3spatiotempcv,0.2.0,2021-03-07 19:15:45,inspect,NA
MultOrdRS,0.1-1,2021-03-07 19:15:45,newbies,NA
naspaclust,0.1.0,2021-03-07 19:15:45,newbies,NA
nzffdr,1.0.0,2021-03-07 19:15:45,newbies,NA
OOS,1.0.0,2021-03-07 19:15:45,newbies,NA
OpenMx,2.19.1,2021-03-07 19:15:45,waiting,NA
oreo,1.0,2021-03-07 19:15:45,newbies,NA
paws.database,0.1.11,2021-03-07 19:15:45,inspect,NA
PesticideLoadIndicator,0.0.1,2021-03-07 19:15:45,newbies,NA
phangorn,2.6.2,2021-03-07 19:15:45,waiting,NA
pkglite,0.1.1,2021-03-07 19:15:45,newbies,NA
ProcData,0.3.0,2021-03-07 19:15:45,inspect,NA
quanteda.textmodels,0.9.3,2021-03-07 19:15:45,waiting,NA
RDP,0.1.2,2021-03-07 19:15:45,newbies,NA
rFUSION,0.1,2021-03-07 19:15:45,newbies,NA
roistats,0.1.0,2021-03-07 19:15:45,newbies,NA
rstoat,1.0.0,2021-03-07 19:15:45,newbies,NA
rvest,1.0.0,2021-03-07 19:15:45,waiting,NA
schemr,0.1.0,2021-03-07 19:15:45,newbies,NA
sfaR,0.1.0,2021-03-07 19:15:45,waiting,NA
simplegraphdb,2021.03.06,2021-03-07 19:15:45,newbies,NA
SolveSAPHE,2.0.0,2021-03-07 19:15:45,newbies,NA
spatstat,2.0-1,2021-03-07 19:15:45,waiting,NA
survival,3.2-9,2021-03-07 19:15:45,waiting,NA
tvmediation,1.0.0,2021-03-07 19:15:45,newbies,NA
valhallr,0.1.0,2021-03-07 19:15:45,newbies,NA
VulnToolkit,1.1.1,2021-03-07 19:15:45,newbies,NA
wpa,1.4.0,2021-03-07 19:15:45,newbies,NA
