package,version,snapshot_time,folder,subfolder
albatross,0.3-1,2021-04-01 22:28:36,pending,NA
ald,1.31,2021-04-01 22:28:36,waiting,NA
AsthmaNHANES,1.1.0,2021-04-01 22:28:36,newbies,NA
bayesTFR,7.0-4,2021-04-01 22:28:36,inspect,NA
bitops,1.0-7,2021-04-01 22:28:36,pending,NA
bmggum,0.1.0,2021-04-01 22:28:36,newbies,NA
bootGOF,0.1.0,2021-04-01 22:28:36,pretest,NA
bruceR,0.6.1,2021-04-01 22:28:36,waiting,NA
caROC,0.1.5,2021-04-01 22:28:36,newbies,NA
cif,0.0.9,2021-04-01 22:28:36,newbies,NA
cinaR,0.2.1,2021-04-01 22:28:36,newbies,NA
cinaR,0.2.1,2021-04-01 22:28:36,pending,NA
constr.hclust,1.5-1,2021-04-01 22:28:36,newbies,NA
constr.hclust,1.5-1,2021-04-01 22:28:36,pretest,NA
ConstructionAnalyticsR,0.0.1,2021-04-01 22:28:36,newbies,NA
crossmap,0.3.0,2021-04-01 22:28:36,inspect,NA
dartR,1.9.1,2021-04-01 22:28:36,pending,NA
deepdive,1.0.2,2021-04-01 22:28:36,pretest,NA
diversityForest,0.3.0,2021-04-01 22:28:36,inspect,NA
dparser,1.3.1-2,2021-04-01 22:28:36,pending,NA
ecb,0.4.0,2021-04-01 22:28:36,newbies,NA
ENMTools,1.0.3,2021-04-01 22:28:36,newbies,NA
EValue,4.1.2,2021-04-01 22:28:36,inspect,NA
exploratory,0.2.16,2021-04-01 22:28:36,inspect,NA
fddm,0.3-2,2021-04-01 22:28:36,waiting,NA
galah,1.0.0,2021-04-01 22:28:36,newbies,NA
gamlss.lasso,1.0-0,2021-04-01 22:28:36,inspect,NA
GauPro,0.2.4,2021-04-01 22:28:36,pending,NA
GeodesiCL,1.0.0,2021-04-01 22:28:36,waiting,NA
GFDsurv,0.0.2,2021-04-01 22:28:36,newbies,NA
gghilbertstrings,0.3.2,2021-04-01 22:28:36,newbies,NA
gh,1.2.1,2021-04-01 22:28:36,pretest,NA
gRc,0.4.4,2021-04-01 22:28:36,pending,NA
HistDat,0.1.0,2021-04-01 22:28:36,newbies,NA
ICAMS,2.3.10,2021-04-01 22:28:36,pending,NA
joyn,0.0.1,2021-04-01 22:28:36,newbies,NA
kittyR,1.1.0,2021-04-01 22:28:36,pending,NA
L0Learn,2.0.3,2021-04-01 22:28:36,pending,NA
lambdaTS,1.0.1,2021-04-01 22:28:36,waiting,NA
LAWBL,1.4.0,2021-04-01 22:28:36,inspect,NA
loon.ggplot,1.1.1,2021-04-01 22:28:36,waiting,NA
lwgeom,0.2-6,2021-04-01 22:28:36,inspect,NA
mcunit,0.3.2,2021-04-01 22:28:36,newbies,NA
metabolighteR,0.1.2,2021-04-01 22:28:36,pending,NA
MultBiplotR,1.3.30,2021-04-01 22:28:36,newbies,NA
multifear,0.1.1,2021-04-01 22:28:36,inspect,NA
prewas,1.1.1,2021-04-01 22:28:36,newbies,NA
PSweight,1.1.4,2021-04-01 22:28:36,inspect,NA
quanteda,3.0.0,2021-04-01 22:28:36,waiting,NA
rbiorxiv,0.2.1,2021-04-01 22:28:36,newbies,NA
RcmdrPlugin.UCA,4.4-2,2021-04-01 22:28:36,inspect,NA
RCMinification,1.0,2021-04-01 22:28:36,newbies,NA
RcppParallel,5.1.1,2021-04-01 22:28:36,pending,NA
rdocsyntax,0.4.0,2021-04-01 22:28:36,newbies,NA
Rediscover,0.1.0,2021-04-01 22:28:36,newbies,NA
ReviewR,2.3.6,2021-04-01 22:28:36,inspect,NA
Rforestry,0.9.0.4,2021-04-01 22:28:36,newbies,NA
rmcorr,0.4.3,2021-04-01 22:28:36,inspect,NA
rTLS,0.2.3.2,2021-04-01 22:28:36,inspect,NA
sasfunclust,1.0.0,2021-04-01 22:28:36,newbies,NA
selection.index,1.0.0,2021-04-01 22:28:36,pretest,NA
seminr,2.0.2,2021-04-01 22:28:36,newbies,NA
sovereign,1.0.0,2021-04-01 22:28:36,newbies,NA
spatPomp,0.19.0.0,2021-04-01 22:28:36,inspect,NA
stockfish,0.1.2,2021-04-01 22:28:36,pending,NA
SubtypeDrug,0.1.5,2021-04-01 22:28:36,inspect,NA
SuperLearner,2.0-28,2021-04-01 22:28:36,waiting,NA
surf,1.0.0,2021-04-01 22:28:36,newbies,NA
TestGardener,0.1.3,2021-04-01 22:28:36,newbies,NA
tfdatasets,2.4.0,2021-04-01 22:28:36,pretest,NA
tsBSS,0.5.7,2021-04-01 22:28:36,inspect,NA
vannstats,1.0.3.27,2021-04-01 22:28:36,newbies,NA
vivid,0.1.0,2021-04-01 22:28:36,newbies,NA
wpa,1.4.1,2021-04-01 22:28:36,newbies,NA
wpa,1.4.2,2021-04-01 22:28:36,newbies,NA
