package,version,snapshot_time,folder,subfolder
abn,2.4-0,2020-11-17 09:11:57,inspect,NA
adheRenceRX,1.0.0,2020-11-17 09:11:57,newbies,NA
ADMUR,1.0.0,2020-11-17 09:11:57,newbies,NA
ahptopsis2n,0.1.0,2020-11-17 09:11:57,newbies,NA
akiFlagger,0.1.0,2020-11-17 09:11:57,newbies,NA
assignPOP,1.2.2,2020-11-17 09:11:57,pretest,NA
bayesGAM,0.0.1,2020-11-17 09:11:57,newbies,NA
Bayesrel,0.7.0.2,2020-11-17 09:11:57,pending,NA
BET,0.2.0,2020-11-17 09:11:57,pending,NA
BGmisc,0.1,2020-11-17 09:11:57,newbies,NA
CancerGram,1.0.0,2020-11-17 09:11:57,inspect,NA
CatDataAnalysis,0.1-3,2020-11-17 09:11:57,newbies,NA
ciu,0.1.0,2020-11-17 09:11:57,newbies,NA
clordr,1.6.0,2020-11-17 09:11:57,recheck,NA
CME.assistant,1.1.0,2020-11-17 09:11:57,newbies,NA
covid19sf,0.1.0,2020-11-17 09:11:57,newbies,NA
Cronbach,0.1,2020-11-17 09:11:57,newbies,NA
dashCoreComponents,1.13.0,2020-11-17 09:11:57,waiting,NA
dashTable,4.11.0,2020-11-17 09:11:57,waiting,NA
DatabaseConnectorJars,1.2.0,2020-11-17 09:11:57,waiting,NA
DataExplorer,0.8.2,2020-11-17 09:11:57,waiting,NA
datasusbr,0.1.0,2020-11-17 09:11:57,newbies,NA
diathor,0.0.1,2020-11-17 09:11:57,newbies,NA
dismo,1.3-3,2020-11-17 09:11:57,recheck,NA
dlookr,0.3.14,2020-11-17 09:11:57,recheck,NA
dragracer,0.1.4,2020-11-17 09:11:57,newbies,NA
driveR,0.1.1,2020-11-17 09:11:57,newbies,NA
DSMolgenisArmadillo,1.3.4,2020-11-17 09:11:57,newbies,NA
ellipticalsymmetry,0.1,2020-11-17 09:11:57,newbies,NA
envi,0.1.1,2020-11-17 09:11:57,newbies,NA
EpiBibR,0.1.0,2020-11-17 09:11:57,newbies,NA
estimatr,0.28.0,2020-11-17 09:11:57,waiting,NA
EvidenceSynthesis,0.2.0,2020-11-17 09:11:57,newbies,NA
evolqg,0.2-8,2020-11-17 09:11:57,pending,NA
EwR,1.2,2020-11-17 09:11:57,newbies,NA
fastDummies,1.6.3,2020-11-17 09:11:57,waiting,NA
fcaR,1.0.5,2020-11-17 09:11:57,waiting,NA
FSDAM,2020.11-14,2020-11-17 09:11:57,newbies,NA
FSinR,2.0.5,2020-11-17 09:11:57,newbies,NA
gamlss.mx,6.0-0,2020-11-17 09:11:57,newbies,NA
gbeta,0.1.0,2020-11-17 09:11:57,newbies,NA
geneExpressionFromGEO,0.3,2020-11-17 09:11:57,waiting,NA
geogenr,1.0.0,2020-11-17 09:11:57,newbies,NA
getDTeval,0.0.1,2020-11-17 09:11:57,newbies,NA
ggthemr,1.1.0,2020-11-17 09:11:57,pretest,NA
GOxploreR,1.1.0,2020-11-17 09:11:57,newbies,NA
gpbStat,0.3.0,2020-11-17 09:11:57,newbies,NA
GWmodel,2.2-2,2020-11-17 09:11:57,pending,NA
GWnnegPCA,0.0.4,2020-11-17 09:11:57,inspect,NA
healthyR.data,1.0.0,2020-11-17 09:11:57,newbies,NA
irt,0.1.3,2020-11-17 09:11:57,pending,NA
joinet,0.0.6,2020-11-17 09:11:57,pending,NA
jti,0.5.1,2020-11-17 09:11:57,newbies,NA
kerTests,0.1.1,2020-11-17 09:11:57,newbies,NA
kibior,0.1.0,2020-11-17 09:11:57,newbies,NA
kim,0.1.2,2020-11-17 09:11:57,newbies,NA
kofdata,0.1.4,2020-11-17 09:11:57,newbies,NA
latrend,1.0.1,2020-11-17 09:11:57,newbies,NA
libproj,7.1.0-3,2020-11-17 09:11:57,pending,NA
lightgbm,3.1.0,2020-11-17 09:11:57,pending,NA
M2SMJF,1.0,2020-11-17 09:11:57,newbies,NA
marmap,1.0.5,2020-11-17 09:11:57,inspect,NA
matuR,0.0.1.0,2020-11-17 09:11:57,newbies,NA
metaEnsembleR,0.1.0,2020-11-17 09:11:57,newbies,NA
mixComp,0.1-1,2020-11-17 09:11:57,newbies,NA
mlergm,0.7,2020-11-17 09:11:57,waiting,NA
mlr3benchmark,0.1.0,2020-11-17 09:11:57,newbies,NA
mlr3misc,0.6.0,2020-11-17 09:11:57,recheck,NA
mully,2.1.26,2020-11-17 09:11:57,newbies,NA
n1qn1,6.0.1-10,2020-11-17 09:11:57,pretest,NA
N2R,0.1.1,2020-11-17 09:11:57,pending,NA
NADIA,0.4.0,2020-11-17 09:11:57,newbies,NA
netmhc2pan,1.3.1,2020-11-17 09:11:57,newbies,NA
NFLSimulatoR,0.1.0,2020-11-17 09:11:57,newbies,NA
pcalg,2.7-0,2020-11-17 09:11:57,recheck,NA
pda,1.0,2020-11-17 09:11:57,newbies,NA
pencal,0.0.1,2020-11-17 09:11:57,newbies,NA
phonfieldwork,0.0.10,2020-11-17 09:11:57,newbies,NA
pocketapi,0.1,2020-11-17 09:11:57,newbies,NA
PoSI,1.1,2020-11-17 09:11:57,newbies,NA
potential,0.1.0,2020-11-17 09:11:57,newbies,NA
ppmSuite,0.1.0,2020-11-17 09:11:57,newbies,NA
psychotools,0.6-0,2020-11-17 09:11:57,recheck,NA
quadrupen,0.2-8,2020-11-17 09:11:57,newbies,NA
RavenR,2.0.1,2020-11-17 09:11:57,newbies,NA
rbenvo,1.0.5,2020-11-17 09:11:57,newbies,NA
RCytoGPS,1.0.1,2020-11-17 09:11:57,newbies,NA
reconstructKM,0.3.0,2020-11-17 09:11:57,newbies,NA
reliabilitydiag,0.1.2,2020-11-17 09:11:57,newbies,NA
reporter,1.0.5,2020-11-17 09:11:57,newbies,NA
RGibbsTypePriors,1.0,2020-11-17 09:11:57,newbies,NA
rgl,0.103.4,2020-11-17 09:11:57,pending,NA
