package,version,snapshot_time,folder,subfolder
abstr,0.4.1,2021-11-29 00:26:17,newbies,NA
AgroR,1.2.4,2021-11-29 00:26:17,pending,NA
BayesCTDesign,0.6.1,2021-11-29 00:26:17,pretest,NA
binancer,1.2.0,2021-11-29 00:26:17,newbies,NA
bruceR,0.8.0,2021-11-29 00:26:17,inspect,NA
cata,0.0.10.1,2021-11-29 00:26:17,newbies,NA
cosmicsig,1.0.3,2021-11-29 00:26:17,newbies,NA
d4storagehub4R,0.1,2021-11-29 00:26:17,newbies,NA
dagwood,0.1.3,2021-11-29 00:26:17,newbies,NA
dipm,1.5,2021-11-29 00:26:17,waiting,NA
dlookr,0.5.3,2021-11-29 00:26:17,pretest,NA
EpiSignalDetection,0.1.2,2021-11-29 00:26:17,pending,NA
factorstochvol,1.0.0,2021-11-29 00:26:17,pending,NA
gesso,1.0.2,2021-11-29 00:26:17,waiting,NA
ggmatplot,0.1.0,2021-11-29 00:26:17,newbies,NA
gwasrapidd,0.99.12,2021-11-29 00:26:17,pending,NA
huito,0.1.0,2021-11-29 00:26:17,newbies,NA
itan,2.0.2,2021-11-29 00:26:17,inspect,NA
japanstat,0.1.0,2021-11-29 00:26:17,newbies,NA
kernelboot,0.1.8,2021-11-29 00:26:17,pending,NA
keyring,1.3.0,2021-11-29 00:26:17,waiting,NA
LabApplStat,1.4.3,2021-11-29 00:26:17,newbies,NA
lglasso,0.1.0,2021-11-29 00:26:17,newbies,NA
MorphoTools2,0.9.1,2021-11-29 00:26:17,pending,NA
multilinguer,0.0.6,2021-11-29 00:26:17,inspect,NA
nfer,1.0.1,2021-11-29 00:26:17,pending,NA
nonparametric.bayes,0.0.1,2021-11-29 00:26:17,newbies,NA
nowcastDFM,1.0.0,2021-11-29 00:26:17,newbies,NA
onemap,2.8.0,2021-11-29 00:26:17,newbies,NA
PackageDownloadSummary,0.1.0,2021-11-29 00:26:17,newbies,NA
PhaseTypeR,1.0.0,2021-11-29 00:26:17,newbies,NA
rabhit,0.2.0,2021-11-29 00:26:17,newbies,NA
RandomFieldsUtils,1.0.12,2021-11-29 00:26:17,pending,NA
rankdifferencetest,2021-11-25,2021-11-29 00:26:17,newbies,NA
RCzechia,1.8.7,2021-11-29 00:26:17,pending,NA
RecordLinkage,0.4-12.2,2021-11-29 00:26:17,inspect,NA
RMVL,0.0.3.3,2021-11-29 00:26:17,pending,NA
rnmamod,0.1.0,2021-11-29 00:26:17,newbies,NA
rsparse,0.5.0,2021-11-29 00:26:17,waiting,NA
rtgstat,0.1.1,2021-11-29 00:26:17,newbies,NA
rTLS,0.2.5.1,2021-11-29 00:26:17,newbies,NA
scorecard,0.3.6,2021-11-29 00:26:17,pretest,NA
sequoia,2.3.7,2021-11-29 00:26:17,pending,NA
simulariatools,2.4.0,2021-11-29 00:26:17,newbies,NA
soilphysics,4.1,2021-11-29 00:26:17,inspect,NA
survival666,0.5,2021-11-29 00:26:17,pretest,NA
SWTools,0.2.1.0,2021-11-29 00:26:17,human,UL
taxadb,0.1.4,2021-11-29 00:26:17,pending,NA
torch,0.6.1,2021-11-29 00:26:17,pending,NA
tsentiment,1.0.4,2021-11-29 00:26:17,newbies,NA
vueR,0.5.3,2021-11-29 00:26:17,newbies,NA
Wcompo,1.0,2021-11-29 00:26:17,newbies,NA
weightedGCM,0.1.0,2021-11-29 00:26:17,newbies,NA
