package,version,snapshot_time,folder,subfolder
aMNLFA,1.1.2,2022-02-12 07:23:28,pending,NA
BIEN,1.2.5,2022-02-12 07:23:28,inspect,NA
BigDataStatMeth,0.99.27,2022-02-12 07:23:28,pending,NA
cassowaryr,1.0.1,2022-02-12 07:23:28,waiting,NA
cli,3.2.0,2022-02-12 07:23:28,recheck,NA
CohortPlat,1.0.5,2022-02-12 07:23:28,waiting,NA
crayon,1.5.0,2022-02-12 07:23:28,waiting,NA
FastJM,1.1.1,2022-02-12 07:23:28,pending,NA
fido,1.0.0,2022-02-12 07:23:28,inspect,NA
geobr,1.6.6,2022-02-12 07:23:28,waiting,NA
iq,1.9.2,2022-02-12 07:23:28,inspect,NA
libproj,8.2.1-1,2022-02-12 07:23:28,pending,NA
LMN,1.1.1,2022-02-12 07:23:28,inspect,NA
MALDIrppa,1.1.0,2022-02-12 07:23:28,pending,NA
metacore,0.0.3,2022-02-12 07:23:28,newbies,NA
mvabund,4.2.1,2022-02-12 07:23:28,waiting,NA
nutrientr,0.0.0.9000,2022-02-12 07:23:28,pretest,NA
omnibus,1.1.1,2022-02-12 07:23:28,pretest,NA
pSI,1.2,2022-02-12 07:23:28,pretest,NA
randomForestSRC,3.0.1,2022-02-12 07:23:28,waiting,NA
rankFD,0.1.1,2022-02-12 07:23:28,inspect,NA
ravetools,0.0.1,2022-02-12 07:23:28,newbies,NA
ROCFTP.MMS,1.0.0,2022-02-12 07:23:28,inspect,NA
rsat,0.1.18,2022-02-12 07:23:28,pending,NA
rv,2.3.5,2022-02-12 07:23:28,pretest,NA
starvz,0.7.1,2022-02-12 07:23:28,inspect,NA
text,0.9.50,2022-02-12 07:23:28,pretest,NA
VGAM,1.1-6,2022-02-12 07:23:28,waiting,NA
virtualPollen,1.0.1,2022-02-12 07:23:28,waiting,NA
zeitzeiger,2.0.4,2022-02-12 07:23:28,newbies,NA
