package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-10-22 01:27:14,pending,NA
AlphaPart,0.8.4,2021-10-22 01:27:14,waiting,NA
ATAforecasting,0.0.55,2021-10-22 01:27:14,inspect,NA
bayesmove,0.2.1,2021-10-22 01:27:14,pretest,NA
bayesPO,0.3.0,2021-10-22 01:27:14,inspect,NA
broom,0.7.10,2021-10-22 01:27:14,waiting,NA
cancensus,0.4.7,2021-10-22 01:27:14,inspect,NA
contentid,0.0.13,2021-10-22 01:27:14,waiting,NA
DArand,0.0.1.1,2021-10-22 01:27:14,waiting,NA
dash,0.9.1,2021-10-22 01:27:14,waiting,NA
discretefit,0.1.0,2021-10-22 01:27:14,inspect,NA
DMCfun,2.0.2,2021-10-22 01:27:14,pending,NA
drpop,0.0.2,2021-10-22 01:27:14,waiting,NA
EpiSignalDetection,0.1.2,2021-10-22 01:27:14,pending,NA
Eunomia,1.0.2,2021-10-22 01:27:14,newbies,NA
fable.ata,0.0.2,2021-10-22 01:27:14,inspect,NA
fields,13.2,2021-10-22 01:27:14,waiting,NA
garma,0.9.10,2021-10-22 01:27:14,newbies,NA
genstab,1.0.0,2021-10-22 01:27:14,inspect,NA
geos,0.1.2,2021-10-22 01:27:14,inspect,NA
ggfacto,0.2.2,2021-10-22 01:27:14,newbies,NA
ggVennDiagram,1.2.0,2021-10-22 01:27:14,pretest,NA
individual,0.1.7,2021-10-22 01:27:14,waiting,NA
IPDFileCheck,0.7.4,2021-10-22 01:27:14,inspect,NA
libproj,8.1.0-2,2021-10-22 01:27:14,pending,NA
magi,1.1.1,2021-10-22 01:27:14,pending,NA
makepipe,0.0.4,2021-10-22 01:27:14,inspect,NA
Matching,4.9-11,2021-10-22 01:27:14,waiting,NA
meteospain,0.0.2,2021-10-22 01:27:14,inspect,NA
migraph,0.8.0,2021-10-22 01:27:14,inspect,NA
mlr3proba,0.4.2,2021-10-22 01:27:14,inspect,NA
mstate,0.3.2,2021-10-22 01:27:14,waiting,NA
multid,0.2.0,2021-10-22 01:27:14,inspect,NA
packDAMipd,0.4.1,2021-10-22 01:27:14,inspect,NA
PCLassoReg,1.0.0,2021-10-22 01:27:14,pretest,NA
plotKML,0.8-2,2021-10-22 01:27:14,inspect,NA
QF,NA,2021-10-22 01:27:14,pretest,NA
RandomFields,3.3.12,2021-10-22 01:27:14,inspect,NA
rawr,0.1.4,2021-10-22 01:27:14,inspect,NA
riskmetric,0.1.2,2021-10-22 01:27:14,pretest,NA
RJDemetra,0.1.8,2021-10-22 01:27:14,pending,NA
RMVL,0.0.3.3,2021-10-22 01:27:14,pending,NA
rosetta,0.3.8,2021-10-22 01:27:14,waiting,NA
SDAResources,0.1.1,2021-10-22 01:27:14,pretest,NA
smoothic,NA,2021-10-22 01:27:14,pretest,NA
spant,1.15.0,2021-10-22 01:27:14,inspect,NA
sparseMVN,0.2.2,2021-10-22 01:27:14,pretest,NA
squashinformr,0.2.5,2021-10-22 01:27:14,waiting,NA
SSNbayes,0.0.1,2021-10-22 01:27:14,pretest,NA
stepjglm,0.0.1,2021-10-22 01:27:14,pretest,NA
survival.svb,0.0-1,2021-10-22 01:27:14,inspect,NA
SWTools,0.2.1.0,2021-10-22 01:27:14,human,UL
taxadb,0.1.4,2021-10-22 01:27:14,waiting,NA
tidysmd,0.1.0,2021-10-22 01:27:14,inspect,NA
tinyscholar,0.1.4,2021-10-22 01:27:14,waiting,NA
torch,0.6.1,2021-10-22 01:27:14,waiting,NA
tsibble,1.1.0,2021-10-22 01:27:14,pretest,NA
twang,2.5,2021-10-22 01:27:14,waiting,NA
usethis,2.1.1,2021-10-22 01:27:14,waiting,NA
xtensor,0.14.0-0,2021-10-22 01:27:14,pretest,NA
