package,version,snapshot_time,folder,subfolder
abess,0.1.0,2021-04-13 14:39:34,newbies,NA
AsthmaNHANES,1.1.0,2021-04-13 14:39:34,newbies,NA
bettermc,1.1.1,2021-04-13 14:39:34,pending,NA
bigutilsr,0.3.4,2021-04-13 14:39:34,pending,NA
bnfimage,0.0.1,2021-04-13 14:39:34,newbies,NA
cheatsheet,0.1.0,2021-04-13 14:39:34,newbies,NA
climate,1.0.0,2021-04-13 14:39:34,inspect,NA
codename,0.1.0,2021-04-13 14:39:34,newbies,NA
CoTiMA,0.3.8,2021-04-13 14:39:34,newbies,NA
DatabaseConnector,4.0.2,2021-04-13 14:39:34,inspect,NA
distribglm,0.4.1,2021-04-13 14:39:34,newbies,NA
DMLLZU,0.1.1,2021-04-13 14:39:34,waiting,NA
DTwrappers,0.0.1,2021-04-13 14:39:34,newbies,NA
exploratory,0.2.16,2021-04-13 14:39:34,inspect,NA
exploratory,0.3.3,2021-04-13 14:39:34,pending,NA
geobr,1.6,2021-04-13 14:39:34,pretest,NA
GeodesiCL,1.0.0,2021-04-13 14:39:34,waiting,NA
himach,0.1.0,2021-04-13 14:39:34,newbies,NA
hlaR,0.1.0,2021-04-13 14:39:34,newbies,NA
iAR,0.1.0,2021-04-13 14:39:34,newbies,NA
IPWpn,0.1.0,2021-04-13 14:39:34,newbies,NA
iSubGen,1.0.0,2021-04-13 14:39:34,newbies,NA
LA,0.1.0,2021-04-13 14:39:34,inspect,NA
landmap,0.0.8,2021-04-13 14:39:34,inspect,NA
later,1.2.0,2021-04-13 14:39:34,pending,NA
libbib,1.0,2021-04-13 14:39:34,newbies,NA
lokern,1.1-9,2021-04-13 14:39:34,pending,NA
longit,0.1.0,2021-04-13 14:39:34,newbies,NA
lookup,1.0,2021-04-13 14:39:34,newbies,NA
LPRelevance,3.2,2021-04-13 14:39:34,inspect,NA
LSTS,2.0,2021-04-13 14:39:34,inspect,NA
Matching,4.9-9,2021-04-13 14:39:34,pending,NA
mboost,2.9-5,2021-04-13 14:39:34,pending,NA
MCMCvis,0.15.1,2021-04-13 14:39:34,inspect,NA
measurementProtocol,0.1.0,2021-04-13 14:39:34,newbies,NA
migraph,0.6.1,2021-04-13 14:39:34,newbies,NA
mlquantify,0.1.5,2021-04-13 14:39:34,pending,NA
mlquantify,0.1.5,2021-04-13 14:39:34,waiting,NA
mlr3db,0.4.1,2021-04-13 14:39:34,newbies,NA
mlr3spatiotempcv,0.3.0,2021-04-13 14:39:34,pending,NA
MVTests,2.0.3,2021-04-13 14:39:34,pending,NA
OpenMx,2.19.5,2021-04-13 14:39:34,pending,NA
ppendemic,0.1.3,2021-04-13 14:39:34,pending,NA
promotionImpact,0.1.5,2021-04-13 14:39:34,newbies,NA
PROsetta,0.3.0,2021-04-13 14:39:34,inspect,NA
RadData,1.0.1,2021-04-13 14:39:34,waiting,NA
rayshader,0.24.6,2021-04-13 14:39:34,inspect,NA
RcppArmadillo,0.10.4.0.0,2021-04-13 14:39:34,recheck,NA
RcppArmadillo,0.10.4.0.0,2021-04-13 14:39:34,waiting,NA
RcppParallel,5.1.2,2021-04-13 14:39:34,inspect,NA
RegKink,0.1.0,2021-04-13 14:39:34,newbies,NA
report,0.3.0,2021-04-13 14:39:34,newbies,NA
Rfmtool,4.1.1,2021-04-13 14:39:34,pending,NA
rjpdmp,1.0.0,2021-04-13 14:39:34,pending,NA
rPanglaoDB,0.1.0,2021-04-13 14:39:34,newbies,NA
RUVIIIC,1.0.19,2021-04-13 14:39:34,pending,NA
segregatr,0.2.0,2021-04-13 14:39:34,newbies,NA
selfmade,0.1,2021-04-13 14:39:34,newbies,NA
seminr,2.0.2,2021-04-13 14:39:34,waiting,NA
SIBER,2.1.6,2021-04-13 14:39:34,newbies,NA
soilDB,2.6.1,2021-04-13 14:39:34,inspect,NA
SPOT,2.4.2,2021-04-13 14:39:34,inspect,NA
statsExpressions,1.0.1,2021-04-13 14:39:34,waiting,NA
SubtypeDrug,0.1.5,2021-04-13 14:39:34,inspect,NA
SuperLearner,2.0-28,2021-04-13 14:39:34,waiting,NA
survMS,0.0.1,2021-04-13 14:39:34,newbies,NA
synoptReg,1.2.0,2021-04-13 14:39:34,inspect,NA
terra,1.1-17,2021-04-13 14:39:34,pending,NA
TestGardener,0.1.4,2021-04-13 14:39:34,newbies,NA
tramME,0.1.1,2021-04-13 14:39:34,pending,NA
unifed,1.1.5,2021-04-13 14:39:34,waiting,NA
viridisLite,0.4.0,2021-04-13 14:39:34,waiting,NA
yaps,1.2.5,2021-04-13 14:39:34,pending,NA
