package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-10-19 05:24:09,pending,NA
AlphaPart,0.8.4,2021-10-19 05:24:09,waiting,NA
bayestestR,0.11.5,2021-10-19 05:24:09,pretest,NA
cdrcR,0.0.1,2021-10-19 05:24:09,newbies,NA
contentid,0.0.13,2021-10-19 05:24:09,waiting,NA
dalmatian,0.6.1,2021-10-19 05:24:09,pretest,NA
dash,0.9.1,2021-10-19 05:24:09,waiting,NA
drpop,0.0.2,2021-10-19 05:24:09,pretest,NA
EpiSignalDetection,0.1.2,2021-10-19 05:24:09,pending,NA
fields,13.2,2021-10-19 05:24:09,waiting,NA
ggVennDiagram,1.1.6,2021-10-19 05:24:09,pretest,NA
languageserver,0.3.12,2021-10-19 05:24:09,pretest,NA
libproj,8.1.0-2,2021-10-19 05:24:09,pending,NA
lm.br,2.9.4,2021-10-19 05:24:09,pretest,NA
logger,0.2.2,2021-10-19 05:24:09,recheck,NA
magi,1.1.1,2021-10-19 05:24:09,pending,NA
MFO,0.1.0,2021-10-19 05:24:09,newbies,NA
migraph,0.8.0,2021-10-19 05:24:09,pretest,NA
MixtureMissing,1.0.0,2021-10-19 05:24:09,pretest,NA
mstate,0.3.2,2021-10-19 05:24:09,waiting,NA
NetLogoR,0.3.9,2021-10-19 05:24:09,pretest,NA
npcs,0.1.0,2021-10-19 05:24:09,newbies,NA
opGMMassessment,0.1.0,2021-10-19 05:24:09,newbies,NA
Platypus,3.2.3,2021-10-19 05:24:09,newbies,NA
plotKML,0.8-2,2021-10-19 05:24:09,inspect,NA
QBMS,0.6,2021-10-19 05:24:09,newbies,NA
rawr,0.1.4,2021-10-19 05:24:09,inspect,NA
RJDemetra,0.1.8,2021-10-19 05:24:09,pending,NA
RMVL,0.0.3.3,2021-10-19 05:24:09,pending,NA
rosetta,0.3.8,2021-10-19 05:24:09,waiting,NA
solaR,0.46,2021-10-19 05:24:09,pretest,NA
SSNbayes,0.0.1,2021-10-19 05:24:09,newbies,NA
SWTools,0.2.1.0,2021-10-19 05:24:09,human,UL
tidyseurat,0.3.0,2021-10-19 05:24:09,pretest,NA
torch,0.6.1,2021-10-19 05:24:09,pretest,NA
usethis,2.1.1,2021-10-19 05:24:09,recheck,NA
visxhclust,1.0.0,2021-10-19 05:24:09,newbies,NA
