package,version,snapshot_time,folder,subfolder
adsDataHubR,0.1.1,2021-02-06 01:27:13,newbies,NA
AHPhybrid,0.1.0,2021-02-06 01:27:13,newbies,NA
airGRdatassim,0.1.2,2021-02-06 01:27:13,newbies,NA
archivist,2.3.5,2021-02-06 01:27:13,pretest,NA
attrib,2021.1.2,2021-02-06 01:27:13,newbies,NA
batchr,0.0.1,2021-02-06 01:27:13,newbies,NA
bayesefa,0.0.0.4,2021-02-06 01:27:13,newbies,NA
benford,0.1.0,2021-02-06 01:27:13,newbies,NA
bestridge,1.0.0,2021-02-06 01:27:13,newbies,NA
betafunctions,1.4.4,2021-02-06 01:27:13,inspect,NA
bnmonitor,0.1.0,2021-02-06 01:27:13,newbies,NA
bsTools,0.1.0,2021-02-06 01:27:13,newbies,NA
CEDARS,1.90,2021-02-06 01:27:13,newbies,NA
censo2017,0.4,2021-02-06 01:27:13,inspect,NA
circacompare,0.1.0,2021-02-06 01:27:13,newbies,NA
ClusTorus,0.0.1,2021-02-06 01:27:13,inspect,NA
collin,0.0.1,2021-02-06 01:27:13,newbies,NA
CoOL,1.0,2021-02-06 01:27:13,newbies,NA
cronologia,0.1.0,2021-02-06 01:27:13,newbies,NA
detectR,0.1.0,2021-02-06 01:27:13,newbies,NA
DiversificationR,0.1.0,2021-02-06 01:27:13,newbies,NA
dsb,0.1.0,2021-02-06 01:27:13,newbies,NA
dynamichazard,0.6.8,2021-02-06 01:27:13,newbies,NA
eatATA,0.10.0,2021-02-06 01:27:13,pending,NA
ech,0.1.1.2,2021-02-06 01:27:13,inspect,NA
enerscape,0.1.0,2021-02-06 01:27:13,newbies,NA
fundiversity,0.0.1,2021-02-06 01:27:13,inspect,NA
fwildclusterboot,0.3.0,2021-02-06 01:27:13,newbies,NA
gatepoints,0.1.4,2021-02-06 01:27:13,newbies,NA
ggstar,1.0.0,2021-02-06 01:27:13,newbies,NA
GithubMetrics,0.2.0,2021-02-06 01:27:13,newbies,NA
gpboost,0.4.0,2021-02-06 01:27:13,newbies,NA
healthyR.ts,0.1.0.9001,2021-02-06 01:27:13,inspect,NA
Ibamam,1.0.0,2021-02-06 01:27:13,inspect,NA
iconr,0.1.0,2021-02-06 01:27:13,newbies,NA
idiogramFISH,2.0.0,2021-02-06 01:27:13,inspect,NA
IntervalSurgeon,1.1,2021-02-06 01:27:13,newbies,NA
IPLGP,0.1.0,2021-02-06 01:27:13,newbies,NA
ipmr,0.0.1,2021-02-06 01:27:13,newbies,NA
jsontools,0.1.0,2021-02-06 01:27:13,newbies,NA
KFPCA,1.0,2021-02-06 01:27:13,newbies,NA
lavacreg,0.1-0,2021-02-06 01:27:13,newbies,NA
LRErdd,0.0.5,2021-02-06 01:27:13,newbies,NA
LWFBrook90R,0.4.1,2021-02-06 01:27:13,newbies,NA
MAFDash,0.1.0,2021-02-06 01:27:13,newbies,NA
mdgc,0.1.0,2021-02-06 01:27:13,newbies,NA
metapack,0.1.0,2021-02-06 01:27:13,newbies,NA
mfbvar,0.5.6,2021-02-06 01:27:13,newbies,NA
MLpreemption,1.0.0,2021-02-06 01:27:13,newbies,NA
mlsbm,0.99.2,2021-02-06 01:27:13,newbies,NA
MLVSBM,0.2.1,2021-02-06 01:27:13,newbies,NA
multiclassPairs,0.4.2,2021-02-06 01:27:13,inspect,NA
multidplyr,0.1.0,2021-02-06 01:27:13,newbies,NA
nlist,0.3.1,2021-02-06 01:27:13,inspect,NA
oesr,0.1.0,2021-02-06 01:27:13,newbies,NA
omsvg,0.1.0,2021-02-06 01:27:13,newbies,NA
ontologyPlot,1.5,2021-02-06 01:27:13,newbies,NA
ontologySimilarity,2.4,2021-02-06 01:27:13,newbies,NA
openMSE,1.0.0,2021-02-06 01:27:13,newbies,NA
osmextract,0.2.0,2021-02-06 01:27:13,newbies,NA
osmgeosample,0.1,2021-02-06 01:27:13,newbies,NA
ParBayesianOptimization,1.2.3,2021-02-06 01:27:13,newbies,NA
patentr,0.1.0,2021-02-06 01:27:13,newbies,NA
PHSMM,1.0,2021-02-06 01:27:13,newbies,NA
PolyHaplotyper,1.0.0,2021-02-06 01:27:13,newbies,NA
PoolTestR,0.1.0,2021-02-06 01:27:13,newbies,NA
poppr,2.9.0,2021-02-06 01:27:13,inspect,NA
quarto,0.1,2021-02-06 01:27:13,newbies,NA
ReviewR,2.3.4,2021-02-06 01:27:13,newbies,NA
rfishbase,3.1.6,2021-02-06 01:27:13,pending,NA
rKOMICS,1.0,2021-02-06 01:27:13,newbies,NA
ROCket,1.0.0,2021-02-06 01:27:13,newbies,NA
rsdmx,0.6,2021-02-06 01:27:13,inspect,NA
Rwtss,0.8.0,2021-02-06 01:27:13,newbies,NA
RxODE,1.0.2,2021-02-06 01:27:13,newbies,NA
shutterplot,0.1.0,2021-02-06 01:27:13,newbies,NA
skillsengineeR,0.2.0,2021-02-06 01:27:13,newbies,NA
smerc,1.4,2021-02-06 01:27:13,pretest,NA
SNSchart,1.4.0,2021-02-06 01:27:13,newbies,NA
SPARTAAS,1.0.0,2021-02-06 01:27:13,inspect,NA
SpatMCA,1.0.2.2,2021-02-06 01:27:13,pending,NA
Splinets,1.0.0,2021-02-06 01:27:13,newbies,NA
SplitGLM,1.0.0,2021-02-06 01:27:13,newbies,NA
spluti,1.0,2021-02-06 01:27:13,newbies,NA
sta,0.1.5,2021-02-06 01:27:13,newbies,NA
stencilaschema,1.0.0,2021-02-06 01:27:13,newbies,NA
support,0.1.5,2021-02-06 01:27:13,newbies,NA
tastypie,0.0.2,2021-02-06 01:27:13,newbies,NA
tensorsign,0.1.0,2021-02-06 01:27:13,newbies,NA
term,0.3.1,2021-02-06 01:27:13,inspect,NA
textshaping,0.3.0,2021-02-06 01:27:13,pending,NA
tinyspotifyr,0.2,2021-02-06 01:27:13,pretest,NA
treasuryTR,0.1.0,2021-02-06 01:27:13,newbies,NA
Trendtwosub,0.0.2,2021-02-06 01:27:13,newbies,NA
unheadr,0.3.1,2021-02-06 01:27:13,inspect,NA
VARMER,1.0.0,2021-02-06 01:27:13,inspect,NA
VBsparsePCA,0.1.0,2021-02-06 01:27:13,newbies,NA
visStatistics,0.1.1,2021-02-06 01:27:13,newbies,NA
vmr,0.0.1,2021-02-06 01:27:13,newbies,NA
wiad,0.0.1.0,2021-02-06 01:27:13,newbies,NA
wordpiece,1.0.1,2021-02-06 01:27:13,newbies,NA
yaps,1.2.4,2021-02-06 01:27:13,newbies,NA
