package,version,snapshot_time,folder,subfolder
aMNLFA,1.1.2,2022-02-13 04:20:47,pending,NA
audubon,0.1.1,2022-02-13 04:20:47,newbies,NA
BIEN,1.2.5,2022-02-13 04:20:47,inspect,NA
BigDataStatMeth,0.99.27,2022-02-13 04:20:47,pending,NA
cassowaryr,1.0.1,2022-02-13 04:20:47,waiting,NA
cli,3.2.0,2022-02-13 04:20:47,recheck,NA
CohortPlat,1.0.5,2022-02-13 04:20:47,waiting,NA
contribution,0.2.1,2022-02-13 04:20:47,waiting,NA
crayon,1.5.0,2022-02-13 04:20:47,waiting,NA
DLL,0.1.0,2022-02-13 04:20:47,newbies,NA
FastJM,1.1.1,2022-02-13 04:20:47,pending,NA
fastmatrix,0.4,2022-02-13 04:20:47,pretest,NA
fido,1.0.0,2022-02-13 04:20:47,newbies,NA
FSAdata,0.3.9,2022-02-13 04:20:47,publish,NA
geobr,1.6.6,2022-02-13 04:20:47,waiting,NA
ggdist,3.1.0,2022-02-13 04:20:47,recheck,NA
gofcat,0.1.2,2022-02-13 04:20:47,pretest,NA
htestClust,0.2.1,2022-02-13 04:20:47,inspect,NA
iq,1.9.2,2022-02-13 04:20:47,inspect,NA
libproj,8.2.1-1,2022-02-13 04:20:47,pending,NA
LMN,1.1.1,2022-02-13 04:20:47,newbies,NA
MALDIrppa,1.1.0,2022-02-13 04:20:47,pending,NA
metacore,0.0.3,2022-02-13 04:20:47,newbies,NA
mvabund,4.2.1,2022-02-13 04:20:47,waiting,NA
neatStats,1.9.0,2022-02-13 04:20:47,pretest,NA
omnibus,1.1.1,2022-02-13 04:20:47,newbies,NA
randomForestSRC,3.0.1,2022-02-13 04:20:47,waiting,NA
rankFD,0.1.1,2022-02-13 04:20:47,inspect,NA
ravetools,0.0.1,2022-02-13 04:20:47,newbies,NA
rddapp,1.3.0,2022-02-13 04:20:47,inspect,NA
ROCFTP.MMS,1.0.0,2022-02-13 04:20:47,inspect,NA
rsat,0.1.18,2022-02-13 04:20:47,pending,NA
signnet,0.8.0,2022-02-13 04:20:47,inspect,NA
spatstat.core,2.4-0,2022-02-13 04:20:47,recheck,NA
starvz,0.7.1,2022-02-13 04:20:47,inspect,NA
sumR,0.4.3,2022-02-13 04:20:47,newbies,NA
VGAM,1.1-6,2022-02-13 04:20:47,waiting,NA
virtualPollen,1.0.1,2022-02-13 04:20:47,waiting,NA
youngSwimmers,0.0.1,2022-02-13 04:20:47,pretest,NA
zeitzeiger,2.0.4,2022-02-13 04:20:47,newbies,NA
