package,version,snapshot_time,folder,subfolder
AgroR,1.2.4,2021-11-03 04:27:35,pending,NA
BayesCACE,1.0,2021-11-03 04:27:35,newbies,NA
bigQF,1.4,2021-11-03 04:27:35,pretest,NA
cgrcusum,0.0.0.1000,2021-11-03 04:27:35,newbies,NA
cjbart,0.2.0,2021-11-03 04:27:35,newbies,NA
contentid,0.0.14,2021-11-03 04:27:35,inspect,NA
cyclestreets,0.5.2,2021-11-03 04:27:35,inspect,NA
dalmatian,0.6.3,2021-11-03 04:27:35,newbies,NA
datacleanr,1.0.2,2021-11-03 04:27:35,pretest,NA
datasailr,0.8.10,2021-11-03 04:27:35,pending,NA
dineR,1.0.0,2021-11-03 04:27:35,newbies,NA
doolkit,1.0.0,2021-11-03 04:27:35,newbies,NA
EpiSignalDetection,0.1.2,2021-11-03 04:27:35,pending,NA
freesurferformats,0.1.16,2021-11-03 04:27:35,waiting,NA
gert,1.4.2,2021-11-03 04:27:35,waiting,NA
ggroups,2.1.1,2021-11-03 04:27:35,pretest,NA
glmnetSE,0.0.1,2021-11-03 04:27:35,newbies,NA
glue,1.5.0,2021-11-03 04:27:35,waiting,NA
IP,0.1,2021-11-03 04:27:35,newbies,NA
irtplay,1.6.3,2021-11-03 04:27:35,pretest,NA
isogeochem,1.0.8.3,2021-11-03 04:27:35,newbies,NA
libproj,8.1.0-2,2021-11-03 04:27:35,pending,NA
lmridge,1.21,2021-11-03 04:27:35,inspect,NA
magi,1.1.1,2021-11-03 04:27:35,pending,NA
MaximinInfer,1.0.0,2021-11-03 04:27:35,pretest,NA
MSCsimtester,0.0.9,2021-11-03 04:27:35,pretest,NA
mstate,0.3.2,2021-11-03 04:27:35,waiting,NA
multicolor,0.1.5,2021-11-03 04:27:35,pretest,NA
NAP,1.0,2021-11-03 04:27:35,inspect,NA
NHSRplotthedots,0.1.0,2021-11-03 04:27:35,newbies,NA
NormalityAssessment,0.0.1,2021-11-03 04:27:35,newbies,NA
podcleaner,0.1.1,2021-11-03 04:27:35,newbies,NA
popbayes,1.0,2021-11-03 04:27:35,newbies,NA
powerHaDeX,1.0,2021-11-03 04:27:35,newbies,NA
QHScrnomo,2.2.0,2021-11-03 04:27:35,newbies,NA
RcppArmadillo,0.10.7.2.0,2021-11-03 04:27:35,pretest,NA
RcppClock,1.0,2021-11-03 04:27:35,newbies,NA
RJDemetra,0.1.8,2021-11-03 04:27:35,pending,NA
RMVL,0.0.3.3,2021-11-03 04:27:35,pending,NA
scITD,1.0.0,2021-11-03 04:27:35,newbies,NA
scs,3.0-0,2021-11-03 04:27:35,waiting,NA
simpleFDR,1.1,2021-11-03 04:27:35,pretest,NA
stoRy,0.2.0,2021-11-03 04:27:35,pretest,NA
SWTools,0.2.1.0,2021-11-03 04:27:35,human,UL
taxadb,0.1.4,2021-11-03 04:27:35,pending,NA
TDbook,0.0.4,2021-11-03 04:27:35,pretest,NA
tibble,3.1.6,2021-11-03 04:27:35,waiting,NA
torch,0.6.1,2021-11-03 04:27:35,pending,NA
tryCatchShiny,0.2.1,2021-11-03 04:27:35,newbies,NA
tsentiment,1.0.1,2021-11-03 04:27:35,pending,NA
VEwaningVariant,1.0,2021-11-03 04:27:35,pretest,NA
VEwaningVariant,1.1,2021-11-03 04:27:35,pretest,NA
wehoop,1.2.0,2021-11-03 04:27:35,newbies,NA
