package,version,snapshot_time,folder,subfolder
APML,0.0.2,2021-06-26 04:21:01,newbies,NA
bayesnec,1.0.1,2021-06-26 04:21:01,newbies,NA
BOSO,1.0.1,2021-06-26 04:21:01,newbies,NA
butcher,0.1.5,2021-06-26 04:21:01,waiting,NA
clinDataReview,1.0.0,2021-06-26 04:21:01,newbies,NA
dataRetrieval,2.7.8,2021-06-26 04:21:01,recheck,NA
disordR,0.0-2,2021-06-26 04:21:01,newbies,NA
EuclideanSD,0.1.0,2021-06-26 04:21:01,human,GS
fastLaplace,0.0.2,2021-06-26 04:21:01,newbies,NA
FuzzyART,1.0.0,2021-06-26 04:21:01,newbies,NA
hydroEvents,0.10,2021-06-26 04:21:01,newbies,NA
iNZightPlots,2.13.2,2021-06-26 04:21:01,pretest,NA
kdpee,1.0.0,2021-06-26 04:21:01,pretest,NA
lolog,1.3,2021-06-26 04:21:01,pretest,NA
maat,1.0.0,2021-06-26 04:21:01,newbies,NA
MisRepARMA,0.0.1,2021-06-26 04:21:01,newbies,NA
MultivariateAnalysis,0.1.0,2021-06-26 04:21:01,newbies,NA
pasadr,1.0,2021-06-26 04:21:01,newbies,NA
phase,1.1.1,2021-06-26 04:21:01,pretest,NA
RMVL,0.0.1.3,2021-06-26 04:21:01,pretest,NA
shinybatch,0.3,2021-06-26 04:21:01,newbies,NA
shipunov,1.15,2021-06-26 04:21:01,pretest,NA
support,0.1.5,2021-06-26 04:21:01,newbies,NA
ugomquantreg,1.0.0,2021-06-26 04:21:01,newbies,NA
